"LIBNAME","Period_ID","POPU_LSA","b1_visits_per_cap","b2_physmatcir_per_cap","b3_elmatcir_per_cap","b4_physmat_turnover_NOT_per_cap","b5_elmat_turnover_NOT_per_cap","b6_internet_term_per_cap","b7_wifi_per_cap","b8_attend_per_cap","b9_loc_op_exp_per_cap","b10_pct_budget_coll_NOT_per_cap","b11_FTE_per_cap","b12_n_program_per_cap","b1_act_n","b2_act_n","b3_act_n","b4_act_n","b5_act_n","b6_act_n","b7_act_n","b8_act_n","b9_act_n","b10_act_n","b11_act_n","b12_act_n","b1_act_viz","b2_act_viz","b3_act_viz","b4_act_viz","b5_act_viz","b6_act_viz","b7_act_viz","b8_act_viz","b9_act_viz","b10_act_viz","b11_act_viz","b12_act_viz","b1_visits_pc_viz","b2_physmatcir_pc_viz","b3_elmatcir_pc_viz","b4_physmat_turnover_NOT_pc_viz","b5_elmat_turnover_NOT_pc_viz","b6_internet_term_pc_viz","b7_wifi_pc_viz","b8_attend_pc_viz","b9_loc_op_exp_pc_viz","b10_pct_budget_coll_NOT_pc_viz","b11_FTE_pc_viz","b12_n_program_pc_viz","b1_pctl","b2_pctl","b3_pctl","b4_pctl","b5_pctl","b6_pctl","b7_pctl","b8_pctl","b9_pctl","b10_pctl","b11_pctl","b12_pctl"
"Gunnison Civic Library",2024,"  1,873",5.05499199145755,9.99466097170315,4.06193272824346,1.2148744240379,7608,0.439935931660438,0.359316604378003,1.18633208756006,44.9412706887346,18.623682442479,0.000800854244527496,0.0613988254137747,9468,18720,7608,1.21,7608,824,673,2222,84175,18.62,1.5,115,"9,468","18,720","7,608","1.21","7,608","824","673","2,222","$84,175","18.62%","1.5","115","5.05","9.99","4.06","1.21","7,608","0.44","0.36","1.19","$44.94","18.62%","0.000801","0.0614",0.689655172413793,0.758620689655172,0.672413793103448,0.310344827586207,0.0535714285714286,0.771929824561403,0.306122448979592,0.844827586206897,0.775862068965517,0.948275862068966,0.827586206896552,0.827586206896552
"Gunnison Civic Library",2025,"  1,863",4.97960279119699,9.05475040257649,6.45464304884595,0.982183406113537,Inf,0.446054750402576,0.484702093397746,1.19806763285024,49.983360171766,21.1189093663216,0.000805152979066023,0.0692431561996779,9277,16869,12025,0.98,Inf,831,903,2232,93119,21.12,1.5,129,"9,277","16,869","12,025","0.98","Inf","831","903","2,232","$93,119","21.12%","1.5","129","4.98","9.05","6.45","0.98","Inf","0.45","0.48","1.2","$49.98","21.12%","0.000805","0.0692",0.706896551724138,0.677966101694915,0.949152542372881,0.23728813559322,0,0.728813559322034,0.42,0.813559322033898,0.796610169491525,0.949152542372881,0.847457627118644,0.88135593220339
"Helper City Library",2016,"  2,112",3.02272727272727,1.30492424242424,0.0956439393939394,0.310220621341738,3.81132075471698,NA,NA,1.0842803030303,18.9630681818182,18.7845303867403,0.000473484848484848,0.0454545454545455,6384,2756,202,0.31,3.81,NA,NA,2290,40050,18.78,1,96,"6,384","2,756","202","0.31","3.81","NA","NA","2,290","$40,050","18.78%","1","96","3.02","1.3","0.1","0.31","3.81","NA","NA","1.08","$18.96","18.78%","0.000473","0.0455",0.0181818181818182,0,0,0,0.0178571428571429,NA,NA,0.767857142857143,0.232142857142857,0.821428571428571,0.517857142857143,0.803571428571429
"Helper City Library",2017,"  2,095",2.80429594272076,1.81622911694511,0.19618138424821,0.418960581369742,7.47272727272727,0.568496420047733,0.893556085918854,0.75799522673031,17.6811455847255,6.57645722937169,0.000477326968973747,0.0620525059665871,5875,3805,411,0.42,7.47,1191,1872,1588,37042,6.58,1,130,"5,875","3,805","411","0.42","7.47","1,191","1,872","1,588","$37,042","6.58%","1","130","2.8","1.82","0.2","0.42","7.47","0.57","0.89","0.76","$17.68","6.58%","0.000477","0.0621",0.0178571428571429,0,0.0172413793103448,0,0.0344827586206897,0.357142857142857,0.675,0.706896551724138,0.206896551724138,0.0689655172413793,0.5,0.879310344827586
"Helper City Library",2018,"  2,091",3.36059301769488,2.30511716881875,0.300334768053563,0.439700784528371,11.4181818181818,0.880439980870397,0.908656145384983,0.932089909134385,18.2061214729794,9.13449230840839,0.000717360114777618,0.0521281683405069,7027,4820,628,0.44,11.42,1841,1900,1949,38069,9.13,1.5,109,"7,027","4,820","628","0.44","11.42","1,841","1,900","1,949","$38,069","9.13%","1.5","109","3.36","2.31","0.3","0.44","11.42","0.88","0.91","0.93","$18.21","9.13%","0.000717","0.0521",0.0363636363636364,0,0,0,0.0172413793103448,0.596491228070175,0.605263157894737,0.719298245614035,0.258620689655172,0.157894736842105,0.827586206896552,0.894736842105263
"Helper City Library",2019,"  2,091",3.05499760879962,3.51219512195122,0.417503586800574,0.244808160272009,15.5892857142857,0.663318986131038,0.516499282639885,0.593017694882831,15.2501195600191,9.50200730750147,0.000717360114777618,0.0593017694882831,6388,7344,873,0.24,15.59,1387,1080,1240,31888,9.5,1.5,124,"6,388","7,344","873","0.24","15.59","1,387","1,080","1,240","$31,888","9.5%","1.5","124","3.05","3.51","0.42","0.24","15.59","0.66","0.52","0.59","$15.25","9.5%","0.000717","0.0593",0.0566037735849057,0,0.0172413793103448,0,0.0172413793103448,0.508771929824561,0.5,0.551724137931034,0.0701754385964912,0.280701754385965,0.827586206896552,0.844827586206897
"Helper City Library",2020,"  2,105",2.68931116389549,4.48883610451306,0.497387173396675,0.353035680926583,19.3888888888889,0.501187648456057,0.448456057007126,0.41187648456057,16.5296912114014,11.6721146592909,0.000712589073634204,0.033729216152019,5661,9449,1047,0.35,19.39,1055,944,867,34795,11.67,1.5,71,"5,661","9,449","1,047","0.35","19.39","1,055","944","867","$34,795","11.67%","1.5","71","2.69","4.49","0.5","0.35","19.39","0.5","0.45","0.41","$16.53","11.67%","0.000713","0.0337",0.303571428571429,0.258620689655172,0.0689655172413793,0,0.0172413793103448,0.637931034482759,0.511111111111111,0.53448275862069,0.155172413793103,0.5,0.810344827586207,0.758620689655172
"Helper City Library",2021,"  3,668",0.474918211559433,1.48555070883315,0.341057797164667,0.191052207145612,22.7454545454545,0.0485278080697928,0.193293347873501,0.0250817884405671,7.35687022900763,12.8653102941646,0.000408942202835333,0.000272628135223555,1742,5449,1251,0.19,22.75,178,709,92,26985,12.87,1.5,1,"1,742","5,449","1,251","0.19","22.75","178","709","92","$26,985","12.87%","1.5","1","0.47","1.49","0.34","0.19","22.75","0.05","0.19","0.03","$7.36","12.87%","0.000409","0.0003",0.0175438596491228,0.0344827586206897,0,0.0172413793103448,0.0172413793103448,0.120689655172414,0.295454545454545,0.103448275862069,0,0.517241379310345,0.362068965517241,0.0689655172413793
"Helper City Library",2022,"  3,632",0.86068281938326,3.24118942731278,0.556993392070485,0.398483514995599,36.7818181818182,0.0980176211453744,0.209251101321586,0.00550660792951542,9.05066079295154,21.5950473415878,0.000412995594713656,0.000550660792951542,3126,11772,2023,0.4,36.78,356,760,20,32872,21.6,1.5,2,"3,126","11,772","2,023","0.4","36.78","356","760","20","$32,872","21.6%","1.5","2","0.86","3.24","0.56","0.4","36.78","0.1","0.21","0.01","$9.05","21.6%","0.000413","0.0006",0,0.0862068965517241,0,0.0689655172413793,0.0344827586206897,0.206896551724138,0.260869565217391,0.0172413793103448,0,0.896551724137931,0.379310344827586,0.0172413793103448
"Helper City Library",2023,"  3,698",1.14791779340184,3.27717685235262,0.738777717685235,0.402143615609238,49.6727272727273,0.105462412114657,0.221200648999459,0.237966468361276,10.0462412114657,11.5589146637635,0.000405624661979448,0.0175770686857761,4245,12119,2732,0.4,49.67,390,818,880,37151,11.56,1.5,65,"4,245","12,119","2,732","0.4","49.67","390","818","880","$37,151","11.56%","1.5","65","1.15","3.28","0.74","0.4","49.67","0.11","0.22","0.24","$10.05","11.56%","0.000406","0.0176",0.0344827586206897,0.0689655172413793,0,0.0172413793103448,0.0344827586206897,0.103448275862069,0.208333333333333,0.0892857142857143,0,0.5,0.344827586206897,0.46551724137931
"Helper City Library",2024,"  3,693",1.17438396967235,2.50636339019767,0.766585431898186,0.302533093642752,Inf,0.0839425940969402,0.206336311941511,0.22231248307609,10.073652856756,13.054217867818,0.000406173842404549,0.0178716490658002,4337,9256,2831,0.3,Inf,310,762,821,37202,13.05,1.5,66,"4,337","9,256","2,831","0.3","Inf","310","762","821","$37,202","13.05%","1.5","66","1.17","2.51","0.77","0.3","Inf","0.08","0.21","0.22","$10.07","13.05%","0.000406","0.0179",0,0.0344827586206897,0.0344827586206897,0.0172413793103448,0.0714285714285714,0.0526315789473684,0.142857142857143,0.0862068965517241,0,0.724137931034483,0.310344827586207,0.362068965517241
"Helper City Library",2025,"  3,692",1.23943661971831,2.33775731310943,0.788461538461538,0.28339243498818,Inf,0.124864572047671,0.236728060671723,0.240790899241603,9.20205850487541,20.5495971673423,0.000406283856988082,0.0284398699891658,4576,8631,2911,0.28,Inf,461,874,889,33974,20.55,1.5,105,"4,576","8,631","2,911","0.28","Inf","461","874","889","$33,974","20.55%","1.5","105","1.24","2.34","0.79","0.28","Inf","0.12","0.24","0.24","$9.2","20.55%","0.000406","0.0284",0.0344827586206897,0.0508474576271186,0.0169491525423729,0.0169491525423729,0,0.135593220338983,0.14,0.101694915254237,0.0169491525423729,0.932203389830508,0.338983050847458,0.576271186440678
"Highland City Library",2016," 17,989",3.27222191339152,5.84723997998777,0.598476846962032,3.51006106717389,199.37037037037,0.822724998610262,0.100061148479626,0.296014230918895,18.2790594252043,9.25330656400344,0.000252932347545722,0.0118961587636889,58864,105186,10766,3.51,199.37,14800,1800,5325,328822,9.25,4.55,214,"58,864","105,186","10,766","3.51","199.37","14,800","1,800","5,325","$328,822","9.25%","4.55","214","3.27","5.85","0.6","3.51","199.37","0.82","0.1","0.3","$18.28","9.25%","0.000253","0.0119",0.0545454545454545,0.142857142857143,0.392857142857143,0.732142857142857,0.589285714285714,0.444444444444444,0.184210526315789,0.160714285714286,0.196428571428571,0.160714285714286,0.0357142857142857,0.25
"Highland City Library",2017," 18,647",3.29152142435781,9.4178151981552,1.06011690888615,4.7320004311274,359.418181818182,0.293398401887703,0.212366600525554,0.382903416099104,17.4978280688583,7.59155362448099,0.000268139647128224,0.0153912157451601,61377,175614,19768,4.73,359.42,5471,3960,7140,326282,7.59,5,287,"61,377","175,614","19,768","4.73","359.42","5,471","3,960","7,140","$326,282","7.59%","5","287","3.29","9.42","1.06","4.73","359.42","0.29","0.21","0.38","$17.5","7.59%","0.000268","0.0154",0.0714285714285714,0.603448275862069,0.689655172413793,0.862068965517241,0.655172413793103,0.0714285714285714,0.3,0.241379310344828,0.189655172413793,0.120689655172414,0.0689655172413793,0.344827586206897
"Highland City Library",2018," 18,957",3.43577570290658,8.40729018304584,1.52260378751912,3.48990540422177,506.385964912281,NA,NA,0.707601413725801,16.0891491269716,10.2647820798637,0.000290130294877882,0.0113414569815899,65132,159377,28864,3.49,506.39,NA,NA,13414,305002,10.26,5.5,215,"65,132","159,377","28,864","3.49","506.39","NA","NA","13,414","$305,002","10.26%","5.5","215","3.44","8.41","1.52","3.49","506.39","NA","NA","0.71","$16.09","10.26%","0.00029","0.0113",0.0909090909090909,0.5,0.706896551724138,0.724137931034483,0.672413793103448,NA,NA,0.614035087719298,0.120689655172414,0.315789473684211,0.0862068965517241,0.175438596491228
"Highland City Library",2019," 19,183",2.92978157743836,9.30740760047959,2.30136057967992,3.51554531671491,774.508771929825,0.253245060730855,0.0921649377052599,0.90533284679143,18.7214200072981,8.79920661157025,0.000296616796121566,0.0183495803576083,56202,178544,44147,3.52,774.51,4858,1768,17367,359133,8.8,5.69,352,"56,202","178,544","44,147","3.52","774.51","4,858","1,768","17,367","$359,133","8.8%","5.69","352","2.93","9.31","2.3","3.52","774.51","0.25","0.09","0.91","$18.72","8.8%","0.000297","0.0183",0.0377358490566038,0.596491228070175,0.793103448275862,0.719298245614035,0.672413793103448,0.0701754385964912,0.0952380952380952,0.724137931034483,0.245614035087719,0.175438596491228,0.172413793103448,0.396551724137931
"Highland City Library",2020," 19,175",2.37528031290743,7.47113428943937,2.88954367666232,2.70857045622129,1007.4,0.194732724902216,0.0961147327249022,0.754367666232073,16.2142372881356,8.1462265219657,0.00030612777053455,0.0151238591916558,45546,143259,55407,2.71,1007.4,3734,1843,14465,310908,8.15,5.87,290,"45,546","143,259","55,407","2.71","1,007.4","3,734","1,843","14,465","$310,908","8.15%","5.87","290","2.38","7.47","2.89","2.71","1,007.4","0.19","0.1","0.75","$16.21","8.15%","0.000306","0.0151",0.160714285714286,0.637931034482759,0.793103448275862,0.724137931034483,0.758620689655172,0.258620689655172,0.111111111111111,0.793103448275862,0.120689655172414,0.172413793103448,0.172413793103448,0.431034482758621
"Highland City Library",2021," 19,348",2.37445730824891,10.332334091379,3.06827579077941,4.89879435404823,1060.08928571429,0.125025842464337,0.539073806078148,0.218678933223072,16.1621356212528,9.75795431829322,0.000283233409137895,0.00930328716146372,45941,199910,59365,4.9,1060.09,2419,10430,4231,312705,9.76,5.48,180,"45,941","199,910","59,365","4.9","1,060.09","2,419","10,430","4,231","$312,705","9.76%","5.48","180","2.37","10.33","3.07","4.9","1,060.09","0.13","0.54","0.22","$16.16","9.76%","0.000283","0.0093",0.350877192982456,0.879310344827586,0.758620689655172,0.948275862068966,0.672413793103448,0.310344827586207,0.5,0.637931034482759,0.120689655172414,0.344827586206897,0.137931034482759,0.568965517241379
"Highland City Library",2022," 19,611",2.37387180663913,9.60068328999031,3.59007699760339,4.38163835233884,1257.23214285714,0.114068634949773,0.25985416347968,0.508439141298251,16.5470399265718,9.62731375498725,0.000270766406608536,0.0152975370965275,46554,188279,70405,4.38,1257.23,2237,5096,9971,324504,9.63,5.31,300,"46,554","188,279","70,405","4.38","1,257.23","2,237","5,096","9,971","$324,504","9.63%","5.31","300","2.37","9.6","3.59","4.38","1,257.23","0.11","0.26","0.51","$16.55","9.63%","0.000271","0.0153",0.245614035087719,0.724137931034483,0.810344827586207,0.862068965517241,0.637931034482759,0.258620689655172,0.304347826086957,0.672413793103448,0.103448275862069,0.327586206896552,0.0862068965517241,0.46551724137931
"Highland City Library",2023," 19,902",2.06833484071953,9.82418852376646,4.18782031956587,4.73278950426026,1515.38181818182,0.110692392724349,0.175811476233544,0.479147824339262,16.8100190935584,12.2630957719328,0.000264295045724048,0.0127625364284996,41164,195521,83346,4.73,1515.38,2203,3499,9536,334553,12.26,5.26,254,"41,164","195,521","83,346","4.73","1,515.38","2,203","3,499","9,536","$334,553","12.26%","5.26","254","2.07","9.82","4.19","4.73","1,515.38","0.11","0.18","0.48","$16.81","12.26%","0.000264","0.0128",0.120689655172414,0.724137931034483,0.862068965517241,0.913793103448276,0.637931034482759,0.137931034482759,0.166666666666667,0.464285714285714,0.0689655172413793,0.551724137931034,0.103448275862069,0.241379310344828
"Highland City Library",2024," 20,217",2.14438343967948,8.89439580551021,4.46446060246327,4.13089823110499,Inf,0.103378344957214,0.49319879309492,0.446258099619132,17.2435079388633,11.5433919496247,0.000263144878072909,0.0115249542464263,43353,179818,90258,4.13,Inf,2090,9971,9022,348612,11.54,5.32,233,"43,353","179,818","90,258","4.13","Inf","2,090","9,971","9,022","$348,612","11.54%","5.32","233","2.14","8.89","4.46","4.13","Inf","0.1","0.49","0.45","$17.24","11.54%","0.000263","0.0115",0.137931034482759,0.655172413793103,0.758620689655172,0.827586206896552,0.0714285714285714,0.105263157894737,0.408163265306122,0.275862068965517,0.0689655172413793,0.655172413793103,0.120689655172414,0.189655172413793
"Highland City Library",2025," 21,146",2.09022983070084,10.0397238248368,5.03002931996595,4.76243887119207,Inf,0.0891894448122576,0.519057977868155,0.514565402440178,17.1491062139412,12.2935901400362,0.000213279107159747,0.0113496642390996,44200,212300,106365,4.76,Inf,1886,10976,10881,362635,12.29,4.51,240,"44,200","212,300","106,365","4.76","Inf","1,886","10,976","10,881","$362,635","12.29%","4.51","240","2.09","10.04","5.03","4.76","Inf","0.09","0.52","0.51","$17.15","12.29%","0.000213","0.0113",0.120689655172414,0.813559322033898,0.813559322033898,0.88135593220339,0,0.0677966101694915,0.46,0.406779661016949,0.0677966101694915,0.694915254237288,0.0508474576271186,0.203389830508475
"Hyrum Library",2016," 18,063",4.25411061285501,16.4393511598295,0.594253446271384,4.05024892586783,202.528301886792,1.14333167247965,0.423739135248851,0.291645905995682,16.0282898743287,14.055269427569,0.000326634556828877,0.00525936998283785,76842,296944,10734,4.05,202.53,20652,7654,5268,289519,14.06,5.9,95,"76,842","296,944","10,734","4.05","202.53","20,652","7,654","5,268","$289,519","14.06%","5.9","95","4.25","16.44","0.59","4.05","202.53","1.14","0.42","0.29","$16.03","14.06%","0.000327","0.0053",0.2,0.875,0.375,0.785714285714286,0.607142857142857,0.648148148148148,0.605263157894737,0.142857142857143,0.125,0.625,0.178571428571429,0.0178571428571429
"Hyrum Library",2017," 18,452",4.36603078257099,14.0286689789725,0.81958595274225,3.94749523446435,274.963636363636,1.26051376544548,0.460546282245827,0.33009971818773,13.941090396705,12.9186087937535,0.000319748536743984,0.00899631476262736,80562,258857,15123,3.95,274.96,23259,8498,6091,257241,12.92,5.9,166,"80,562","258,857","15,123","3.95","274.96","23,259","8,498","6,091","$257,241","12.92%","5.9","166","4.37","14.03","0.82","3.95","274.96","1.26","0.46","0.33","$13.94","12.92%","0.00032","0.009",0.339285714285714,0.879310344827586,0.362068965517241,0.793103448275862,0.586206896551724,0.767857142857143,0.6,0.155172413793103,0.0517241379310345,0.5,0.155172413793103,0.103448275862069
"Hyrum Library",2018," 18,873",4.42685317649552,13.8169342446882,1.03120860488529,3.88566532558486,353.854545454545,1.34859322842155,NA,0.458432681608647,14.2005510517671,12.6975173329716,0.0003126159063212,0.00683516134159911,83548,260767,19462,3.89,353.85,25452,NA,8652,268007,12.7,5.9,129,"83,548","260,767","19,462","3.89","353.85","25,452","NA","8,652","$268,007","12.7%","5.9","129","4.43","13.82","1.03","3.89","353.85","1.35","NA","0.46","$14.2","12.7%","0.000313","0.0068",0.363636363636364,0.862068965517241,0.310344827586207,0.810344827586207,0.603448275862069,0.824561403508772,NA,0.368421052631579,0.0344827586206897,0.543859649122807,0.172413793103448,0.0175438596491228
"Hyrum Library",2019," 19,339",4.35725735560267,13.366099591499,1.73969698536636,4.75063865762438,600.785714285714,1.36951238430115,NA,0.431873416412431,13.8406846269197,13.0703733616309,0.00030508299291587,0.00723925745902063,84265,258487,33644,4.75,600.79,26485,NA,8352,267665,13.07,5.9,140,"84,265","258,487","33,644","4.75","600.79","26,485","NA","8,352","$267,665","13.07%","5.9","140","4.36","13.37","1.74","4.75","600.79","1.37","NA","0.43","$13.84","13.07%","0.000305","0.0072",0.358490566037736,0.859649122807018,0.551724137931034,0.87719298245614,0.620689655172414,0.859649122807018,NA,0.258620689655172,0.0526315789473684,0.596491228070175,0.206896551724138,0.0344827586206897
"Hyrum Library",2020," 19,555",2.87271797494247,13.2484786499616,2.24034773715162,4.98871601324809,811.296296296296,1.35438506775761,NA,0.291485553566863,13.7645614932242,12.9111108742535,0.000301713116849911,0.00669905395039632,56176,259074,43810,4.99,811.3,26485,NA,5700,269166,12.91,5.9,131,"56,176","259,074","43,810","4.99","811.3","26,485","NA","5,700","$269,166","12.91%","5.9","131","2.87","13.25","2.24","4.99","811.3","1.35","NA","0.29","$13.76","12.91%","0.000302","0.0067",0.339285714285714,0.948275862068966,0.603448275862069,0.96551724137931,0.672413793103448,0.931034482758621,NA,0.344827586206897,0.0344827586206897,0.655172413793103,0.137931034482759,0.172413793103448
"Hyrum Library",2021," 20,750",0.676626506024096,9.55585542168675,2.14780722891566,3.78015022686544,810.309090909091,0.360867469879518,NA,0.0825542168674699,12.7932048192771,13.7248029325535,0.000305060240963855,0.0015421686746988,14040,198284,44567,3.78,810.31,7488,NA,1713,265459,13.72,6.33,32,"14,040","198,284","44,567","3.78","810.31","7,488","NA","1,713","$265,459","13.72%","6.33","32","0.68","9.56","2.15","3.78","810.31","0.36","NA","0.08","$12.79","13.72%","0.000305","0.0015",0.0350877192982456,0.758620689655172,0.46551724137931,0.844827586206897,0.603448275862069,0.741379310344828,NA,0.258620689655172,0.0172413793103448,0.603448275862069,0.172413793103448,0.155172413793103
"Hyrum Library",2022," 21,678",0.90732539902205,12.3400682719808,2.4504105544792,5.50813326195281,965.818181818182,0.244672017713811,NA,0.175431312851739,14.0692407048621,13.4093267365445,0.000274471814743058,0.00535104714457053,19669,267508,53120,5.51,965.82,5304,NA,3803,304993,13.41,5.95,116,"19,669","267,508","53,120","5.51","965.82","5,304","NA","3,803","$304,993","13.41%","5.95","116","0.91","12.34","2.45","5.51","965.82","0.24","NA","0.18","$14.07","13.41%","0.000274","0.0054",0.0350877192982456,0.862068965517241,0.46551724137931,0.948275862068966,0.620689655172414,0.482758620689655,NA,0.155172413793103,0.0517241379310345,0.53448275862069,0.120689655172414,0.155172413793103
"Hyrum Library",2023," 22,099",3.71745327842889,12.4683017331101,2.84528711706412,5.72580108889905,1143.23636363636,0.142811891940812,NA,0.302592877505769,16.7920267885425,42.1170922126247,0.000269242952169781,0.00791891035793475,82152,275537,62878,5.73,1143.24,3156,NA,6687,371087,42.12,5.95,175,"82,152","275,537","62,878","5.73","1,143.24","3,156","NA","6,687","$371,087","42.12%","5.95","175","3.72","12.47","2.85","5.73","1,143.24","0.14","NA","0.3","$16.79","42.12%","0.000269","0.0079",0.431034482758621,0.896551724137931,0.448275862068966,0.948275862068966,0.603448275862069,0.258620689655172,NA,0.160714285714286,0.0517241379310345,1,0.137931034482759,0.103448275862069
"Hyrum Library",2024," 23,314",3.07617740413485,13.2741700265935,3.43313030796946,6.49500503693754,Inf,0.0899888479025478,NA,0.320965943210088,16.5267650338852,11.341865257488,0.000255211460924766,0.0114094535472248,71718,309474,80040,6.5,Inf,2098,NA,7483,385305,11.34,5.95,266,"71,718","309,474","80,040","6.5","Inf","2,098","NA","7,483","$385,305","11.34%","5.95","266","3.08","13.27","3.43","6.5","Inf","0.09","NA","0.32","$16.53","11.34%","0.000255","0.0114",0.293103448275862,0.931034482758621,0.46551724137931,0.948275862068966,0.0714285714285714,0.087719298245614,NA,0.103448275862069,0.0344827586206897,0.620689655172414,0.0862068965517241,0.172413793103448
"Hyrum Library",2025," 23,852",3.12556599027335,19.9393342277377,3.60464531276203,10.0321260573333,Inf,0.0961344960590307,NA,0.313516686231763,17.4503186315613,4.60840083681414,0.000249454972329364,0.0107747777964112,74551,475593,85978,10.03,Inf,2293,NA,7478,416225,4.61,5.95,257,"74,551","475,593","85,978","10.03","Inf","2,293","NA","7,478","$416,225","4.61%","5.95","257","3.13","19.94","3.6","10.03","Inf","0.1","NA","0.31","$17.45","4.61%","0.000249","0.0108",0.327586206896552,1,0.457627118644068,1,0,0.0847457627118644,NA,0.186440677966102,0.0847457627118644,0.0847457627118644,0.11864406779661,0.169491525423729
"Kanab City Library",2016,"  4,394",4.96791078743741,8.90487027765134,0.676832043695949,1.11810258608373,56.1132075471698,1.51934456076468,NA,0.206645425580337,30.690714610833,4.63772252149406,0.00054619936276741,0.0154756486117433,21829,39128,2974,1.12,56.11,6676,NA,908,134855,4.64,2.4,68,"21,829","39,128","2,974","1.12","56.11","6,676","NA","908","$134,855","4.64%","2.4","68","4.97","8.9","0.68","1.12","56.11","1.52","NA","0.21","$30.69","4.64%","0.000546","0.0155",0.363636363636364,0.428571428571429,0.5,0.178571428571429,0.285714285714286,0.796296296296296,NA,0.0178571428571429,0.607142857142857,0.0178571428571429,0.589285714285714,0.375
"Kanab City Library",2017,"  4,526",5.00198851082634,8.54904993371631,0.803579319487406,1.08566217732884,66.1272727272727,1.33473265576668,0.265134776844896,0.453380468404772,32.1855943437914,5.5771931219034,0.000552364118426867,0.0240830755634114,22639,38693,3637,1.09,66.13,6041,1200,2052,145672,5.58,2.5,109,"22,639","38,693","3,637","1.09","66.13","6,041","1,200","2,052","$145,672","5.58%","2.5","109","5","8.55","0.8","1.09","66.13","1.33","0.27","0.45","$32.19","5.58%","0.000552","0.0241",0.428571428571429,0.482758620689655,0.327586206896552,0.206896551724138,0.275862068965517,0.785714285714286,0.45,0.431034482758621,0.706896551724138,0.0344827586206897,0.603448275862069,0.568965517241379
"Kanab City Library",2018,"  4,687",5.54277789630894,9.63217409857051,1.24258587582675,1.3591233404582,105.890909090909,1.1066780456582,0.310859825048005,0.459355664604224,28.895455515255,7.68004667942761,0.000533390228291018,0.0258160870492853,25979,45146,5824,1.36,105.89,5187,1457,2153,135433,7.68,2.5,121,"25,979","45,146","5,824","1.36","105.89","5,187","1,457","2,153","$135,433","7.68%","2.5","121","5.54","9.63","1.24","1.36","105.89","1.11","0.31","0.46","$28.9","7.68%","0.000533","0.0258",0.581818181818182,0.689655172413793,0.568965517241379,0.310344827586207,0.275862068965517,0.666666666666667,0.394736842105263,0.403508771929825,0.5,0.087719298245614,0.568965517241379,0.56140350877193
"Kanab City Library",2019,"  4,798",5.36765318882868,9.75260525218841,2.06919549812422,1.51747956933454,177.285714285714,1.01292205085452,0.359524802000834,0.44622759483118,32.7490621092122,9.29594785709894,0.000521050437682368,0.0343893288870363,25754,46793,9928,1.52,177.29,4860,1725,2141,157130,9.3,2.5,165,"25,754","46,793","9,928","1.52","177.29","4,860","1,725","2,141","$157,130","9.3%","2.5","165","5.37","9.75","2.07","1.52","177.29","1.01","0.36","0.45","$32.75","9.3%","0.000521","0.0344",0.584905660377358,0.684210526315789,0.689655172413793,0.350877192982456,0.413793103448276,0.684210526315789,0.30952380952381,0.327586206896552,0.631578947368421,0.245614035087719,0.568965517241379,0.689655172413793
"Kanab City Library",2020,"  4,931",3.8132224700872,8.08700060839586,2.60717907118232,1.3554845508005,238.074074074074,0.621780571892111,0.445751368890692,0.45609409856013,32.4289190833502,9.0611742412813,0.000506996552423443,0.0298113972824985,18803,39877,12856,1.36,238.07,3066,2198,2249,159907,9.06,2.5,147,"18,803","39,877","12,856","1.36","238.07","3,066","2,198","2,249","$159,907","9.06%","2.5","147","3.81","8.09","2.61","1.36","238.07","0.62","0.45","0.46","$32.43","9.06%","0.000507","0.0298",0.571428571428571,0.758620689655172,0.741379310344828,0.46551724137931,0.431034482758621,0.724137931034483,0.488888888888889,0.568965517241379,0.637931034482759,0.258620689655172,0.568965517241379,0.724137931034483
"Kanab City Library",2021,"  4,683",3.76895152679906,8.44031603672859,3.12790945974802,1.26889245585875,266.327272727273,0.615631005765535,0.485799701046338,0.131112534699979,35.6643177450352,6.97271198020427,0.000533845825325646,0.00149476831091181,17650,39526,14648,1.27,266.33,2883,2275,614,167016,6.97,2.5,7,"17,650","39,526","14,648","1.27","266.33","2,883","2,275","614","$167,016","6.97%","2.5","7","3.77","8.44","3.13","1.27","266.33","0.62","0.49","0.13","$35.66","6.97%","0.000534","0.0015",0.771929824561403,0.706896551724138,0.793103448275862,0.379310344827586,0.396551724137931,0.896551724137931,0.454545454545455,0.379310344827586,0.689655172413793,0.0862068965517241,0.568965517241379,0.137931034482759
"Kanab City Library",2022,"  4,998",3.48139255702281,7.32412965186074,3.33973589435774,1.29942139079195,303.490909090909,0.463785514205682,1.85074029611845,0.264505802320928,38.9423769507803,13.0387054407167,0.000520208083233293,0.0130052020808323,17400,36606,16692,1.3,303.49,2318,9250,1322,194634,13.04,2.6,65,"17,400","36,606","16,692","1.3","303.49","2,318","9,250","1,322","$194,634","13.04%","2.6","65","3.48","7.32","3.34","1.3","303.49","0.46","1.85","0.26","$38.94","13.04%","0.00052","0.013",0.508771929824561,0.568965517241379,0.793103448275862,0.344827586206897,0.362068965517241,0.724137931034483,0.673913043478261,0.258620689655172,0.758620689655172,0.482758620689655,0.568965517241379,0.362068965517241
